timestamp_utc,name,url,expected_status,actual_status,latency_ms,is_up,error
2026-05-02T16:58:15.302828+00:00,Github,http://github.com/,200,200,257,1,
2026-05-02T17:44:36.099672+00:00,Google,https://google.com,200,200,191,1,
2026-05-02T17:44:36.348289+00:00,Github,http://github.com/,200,200,248,1,
2026-05-02T18:35:44.292901+00:00,Google,https://google.com,200,200,165,1,
2026-05-02T18:35:44.993367+00:00,Github,http://github.com/,200,200,700,1,
2026-05-02T19:41:35.447726+00:00,Google,https://google.com,200,200,163,1,
2026-05-02T19:41:35.695148+00:00,Github,http://github.com/,200,200,247,1,
2026-05-02T20:23:21.391463+00:00,Google,https://google.com,200,200,149,1,
2026-05-02T20:23:21.482904+00:00,Github,http://github.com/,200,200,91,1,
2026-05-02T21:05:36.740345+00:00,Google,https://google.com,200,200,232,1,
2026-05-02T21:05:37.324520+00:00,Github,http://github.com/,200,200,584,1,
2026-05-02T21:57:29.753923+00:00,Google,https://google.com,200,200,164,1,
2026-05-02T21:57:30.021332+00:00,Github,http://github.com/,200,200,267,1,
2026-05-02T22:40:31.497833+00:00,Google,https://google.com,200,200,122,1,
2026-05-02T22:40:31.564113+00:00,Github,http://github.com/,200,200,66,1,
2026-05-02T23:26:22.735662+00:00,Google,https://google.com,200,200,120,1,
2026-05-02T23:26:22.797379+00:00,Github,http://github.com/,200,200,61,1,
2026-05-03T00:06:43.948381+00:00,Google,https://google.com,200,200,301,1,
2026-05-03T00:06:44.058365+00:00,Github,http://github.com/,200,200,109,1,
2026-05-03T04:09:39.626652+00:00,Google,https://google.com,200,200,179,1,
2026-05-03T04:09:39.726806+00:00,Github,http://github.com/,200,200,100,1,
2026-05-03T06:38:42.810862+00:00,Google,https://google.com,200,200,201,1,
2026-05-03T06:38:43.075913+00:00,Github,http://github.com/,200,200,265,1,
2026-05-03T08:24:04.043808+00:00,Google,https://google.com,200,200,141,1,
2026-05-03T08:24:04.274175+00:00,Github,http://github.com/,200,200,230,1,
2026-05-03T09:44:44.035088+00:00,Google,https://google.com,200,200,208,1,
2026-05-03T09:44:44.616896+00:00,Github,http://github.com/,200,200,581,1,
2026-05-03T10:37:45.898477+00:00,Google,https://google.com,200,200,184,1,
2026-05-03T10:37:46.147742+00:00,Github,http://github.com/,200,200,249,1,
